항목명1,일본엔/달러,달러/유로,달러/영국파운드,달러/엔
2013-07-04,100.03,1.3009,1.5274,0.009997001
2013-07-05,100.265,1.2903,1.5034,0.00997357
2013-07-06,,,,
2013-07-07,,,,
2013-07-08,101.425,1.2824,1.4874,0.009859502
2013-07-09,100.865,1.2866,1.4949,0.009914242
2013-07-10,101.125,1.2781,1.4857,0.009888752
2013-07-11,98.875,1.314,1.5157,0.01011378
2013-07-12,98.96,1.3097,1.5179,0.010105093
2013-07-13,,,,
2013-07-14,,,,
2013-07-15,99.245,1.306,1.5101,0.010076074
2013-07-16,99.95,1.3061,1.5098,0.010005003
2013-07-17,99.215,1.3148,1.5135,0.010079121
2013-07-18,99.685,1.3118,1.521,0.0100316
2013-07-19,100.59,1.311,1.5222,0.009941346
2013-07-20,,,,
2013-07-21,,,,
2013-07-22,100.49,1.3145,1.5269,0.009951239
2013-07-23,99.475,1.3184,1.536,0.010052777
2013-07-24,99.49,1.3222,1.5373,0.010051261
2013-07-25,100.295,1.3195,1.5317,0.009970587
2013-07-26,99.25,1.328,1.5388,0.010075567
2013-07-27,,,,
2013-07-28,,,,
2013-07-29,97.965,1.3288,1.5394,0.010207727
2013-07-30,97.925,1.326,1.5341,0.010211897
2013-07-31,98.08,1.3261,1.5237,0.010195759
2013-08-01,97.835,1.3298,1.5182,0.010221291
2013-08-02,99.485,1.321,1.5117,0.010051767
2013-08-03,,,,
2013-08-04,,,,
2013-08-05,98.965,1.3276,1.5282,0.010104582
2013-08-06,98.28,1.3258,1.5348,0.01017501
2013-08-07,97.6,1.3309,1.5353,0.010245902
2013-08-08,96.49,1.3336,1.549,0.010363768
2013-08-09,96.73,1.3381,1.5537,0.010338054
2013-08-10,,,,
2013-08-11,,,,
2013-08-12,96.32,1.3338,1.5516,0.01038206
2013-08-13,97.24,1.3291,1.5454,0.010283834
2013-08-14,98.265,1.3264,1.5447,0.010176563
2013-08-15,,,,
2013-08-16,97.245,1.3347,1.5637,0.010283305
2013-08-17,,,,
2013-08-18,,,,
2013-08-19,97.72,1.3324,1.562,0.01023332
2013-08-20,97.64,1.3336,1.5651,0.010241704
2013-08-21,97.34,1.3421,1.5664,0.010273269
2013-08-22,97.71,1.335,1.5629,0.010234367
2013-08-23,98.685,1.3366,1.5601,0.010133252
2013-08-24,,,,
2013-08-25,,,,
2013-08-26,98.79,1.3379,1.5574,0.010122482
2013-08-27,98.395,1.3375,1.5579,0.010163118
2013-08-28,97.095,1.3393,1.5549,0.010299192
2013-08-29,97.685,1.3341,1.5531,0.010236986
2013-08-30,98.38,1.3238,1.5502,0.010164668
2013-08-31,,,,
2013-09-01,,,,
2013-09-02,98.375,1.3204,1.5512,0.010165184
2013-09-03,99.555,1.3187,1.5543,0.010044699
2013-09-04,99.665,1.317,1.5561,0.010033613
2013-09-05,99.81,1.32,1.5624,0.010019036
2013-09-06,100.18,1.312,1.5588,0.009982032
2013-09-07,,,,
2013-09-08,,,,
2013-09-09,99.93,1.3173,1.563,0.010007005
2013-09-10,99.67,1.3253,1.5697,0.010033109
2013-09-11,100.405,1.3265,1.5729,0.009959663
2013-09-12,99.925,1.3308,1.5818,0.010007506
2013-09-13,99.59,1.3297,1.5802,0.010041169
2013-09-14,,,,
2013-09-15,,,,
2013-09-16,98.895,1.337,1.5941,0.010111735
2013-09-17,99.1,1.3336,1.5899,0.010090817
2013-09-18,,,,
2013-09-19,,,,
2013-09-20,,,,
2013-09-21,,,,
2013-09-22,,,,
2013-09-23,99.3,1.3532,1.6013,0.010070493
2013-09-24,98.775,1.3496,1.6042,0.010124019
2013-09-25,98.755,1.3473,1.5997,0.01012607
2013-09-26,98.505,1.3521,1.6073,0.010151769
2013-09-27,98.975,1.3487,1.6038,0.010103562
2013-09-28,,,,
2013-09-29,,,,
2013-09-30,97.9,1.3493,1.616,0.010214505
2013-10-01,98.33,1.352,1.6186,0.010169836
2013-10-02,98.055,1.3522,1.6193,0.010198358
2013-10-03,,,,
2013-10-04,97.2,1.3628,1.6163,0.010288066
2013-10-05,,,,
2013-10-06,,,,
2013-10-07,97.215,1.3569,1.6038,0.010286478
2013-10-08,96.73,1.3577,1.609,0.010338054
2013-10-09,,,,
2013-10-10,97.51,1.3517,1.5953,0.010255358
2013-10-11,98.165,1.3527,1.5974,0.01018693
2013-10-12,,,,
2013-10-13,,,,
2013-10-14,98.285,1.3556,1.5967,0.010174493
2013-10-15,98.685,1.3557,1.5969,0.010133252
2013-10-16,98.25,1.3528,1.5994,0.010178117
2013-10-17,98.92,1.3524,1.5947,0.010109179
2013-10-18,98.025,1.3669,1.6156,0.010201479
2013-10-19,,,,
2013-10-20,,,,
2013-10-21,97.865,1.3685,1.6173,0.010218158
2013-10-22,98.18,1.3672,1.6136,0.010185374
2013-10-23,98.13,1.378,1.6235,0.010190564
2013-10-24,97.365,1.3777,1.6164,0.010270631
2013-10-25,97.385,1.3797,1.6198,0.010268522
2013-10-26,,,,
2013-10-27,,,,
2013-10-28,97.495,1.3809,1.6178,0.010256936
2013-10-29,97.675,1.3787,1.6141,0.010238034
2013-10-30,98.15,1.3747,1.6052,0.010188487
2013-10-31,98.505,1.3723,1.6027,0.010151769
2013-11-01,98.33,1.3588,1.6043,0.010169836
2013-11-02,,,,
2013-11-03,,,,
2013-11-04,98.725,1.3491,1.5922,0.010129147
2013-11-05,98.62,1.3512,1.5969,0.010139931
2013-11-06,98.53,1.3474,1.6049,0.010149193
2013-11-07,98.66,1.3514,1.6081,0.01013582
2013-11-08,98.15,1.3417,1.6094,0.010188487
2013-11-09,,,,
2013-11-10,,,,
2013-11-11,99.19,1.3348,1.6004,0.010081661
2013-11-12,99.185,1.3405,1.5984,0.01008217
2013-11-13,99.635,1.3433,1.5894,0.010036634
2013-11-14,99.285,1.3482,1.6043,0.010072015
2013-11-15,100.06,1.3456,1.6063,0.009994004
2013-11-16,,,,
2013-11-17,,,,
2013-11-18,100.32,1.3486,1.6114,0.009968102
2013-11-19,99.915,1.3504,1.611,0.010008507
2013-11-20,100.16,1.3539,1.6115,0.009984026
2013-11-21,100.07,1.3436,1.61,0.009993005
2013-11-22,101.175,1.3477,1.6196,0.009883865
2013-11-23,,,,
2013-11-24,,,,
2013-11-25,101.28,1.3553,1.6237,0.009873618
2013-11-26,101.535,1.3523,1.6162,0.009848821
2013-11-27,101.32,1.3569,1.6214,0.00986972
2013-11-28,102.23,1.3575,1.6285,0.009781864
2013-11-29,102.305,1.3603,1.6341,0.009774693
2013-11-30,,,,
2013-12-01,,,,
2013-12-02,102.565,1.3584,1.6374,0.009749915
2013-12-03,102.945,1.3541,1.6354,0.009713925
2013-12-04,102.405,1.359,1.6386,0.009765148
2013-12-05,102.34,1.359,1.6378,0.00977135
2013-12-06,101.645,1.3672,1.6336,0.009838162
2013-12-07,,,,
2013-12-08,,,,
2013-12-09,103.15,1.3711,1.6346,0.009694619
2013-12-10,103.3,1.3736,1.6424,0.009680542
2013-12-11,102.855,1.3762,1.6449,0.009722425
2013-12-12,102.445,1.3787,1.638,0.009761335
2013-12-13,103.54,1.3748,1.6343,0.009658103
2013-12-14,,,,
2013-12-15,,,,
2013-12-16,103.22,1.3739,1.6306,0.009688045
2013-12-17,103.06,1.3761,1.6298,0.009703086
2013-12-18,102.57,1.377,1.6271,0.009749439
2013-12-19,104.31,1.367,1.6376,0.009586809
2013-12-20,104.245,1.3655,1.6363,0.009592786
2013-12-21,,,,
2013-12-22,,,,
2013-12-23,104.05,1.3676,1.6325,0.009610764
2013-12-24,104.17,1.3695,1.6348,0.009599693
2013-12-25,,,,
2013-12-26,104.445,1.3679,1.6352,0.009574417
2013-12-27,104.82,1.3692,1.6412,0.009540164
2013-12-28,,,,
2013-12-29,,,,
2013-12-30,105.36,1.3751,1.6489,0.009491268
2013-12-31,105.04,1.3799,1.6494,0.009520183
2014-01-01,,,,
2014-01-02,105.37,1.3768,1.6582,0.009490367
2014-01-03,104.785,1.3666,1.6448,0.009543351
2014-01-04,,,,
2014-01-05,,,,
2014-01-06,104.865,1.3593,1.6408,0.00953607
2014-01-07,104.24,1.3629,1.641,0.009593246
2014-01-08,104.625,1.3615,1.64,0.009557945
2014-01-09,104.85,1.3578,1.6444,0.009537434
2014-01-10,104.83,1.3605,1.6473,0.009539254
2014-01-11,,,,
2014-01-12,,,,
2014-01-13,104.08,1.3665,1.6487,0.009607994
2014-01-14,103.04,1.3669,1.6385,0.009704969
2014-01-15,104.24,1.3676,1.644,0.009593246
2014-01-16,104.57,1.3605,1.6366,0.009562972
2014-01-17,104.32,1.3618,1.6353,0.00958589
2014-01-18,,,,
2014-01-19,,,,
2014-01-20,104.26,1.3529,1.642,0.009591406
2014-01-21,104.18,1.3556,1.643,0.009598771
2014-01-22,104.28,1.3558,1.6475,0.009589567
2014-01-23,104.52,1.3546,1.6567,0.009567547
2014-01-24,103.3,1.3696,1.6639,0.009680542
2014-01-25,,,,
2014-01-26,,,,
2014-01-27,101.955,1.3684,1.6477,0.009808249
2014-01-28,102.64,1.3673,1.6578,0.00974279
2014-01-29,103.4,1.3654,1.6565,0.00967118
2014-01-30,,,,
2014-01-31,,,,
2014-02-01,,,,
2014-02-02,,,,
2014-02-03,102.185,1.3491,1.6429,0.009786172
2014-02-04,101.05,1.3526,1.6307,0.009896091
2014-02-05,101.675,1.3512,1.6325,0.009835259
2014-02-06,101.525,1.3531,1.6315,0.009849791
2014-02-07,102.045,1.359,1.6321,0.009799598
2014-02-08,,,,
2014-02-09,,,,
2014-02-10,102.585,1.3624,1.6409,0.009748014
2014-02-11,102.24,1.3644,1.6406,0.009780908
2014-02-12,102.585,1.3637,1.6448,0.009748014
2014-02-13,102.51,1.3594,1.6611,0.009755146
2014-02-14,102.2,1.3679,1.6656,0.009784736
2014-02-15,,,,
2014-02-16,,,,
2014-02-17,101.765,1.3702,1.6757,0.009826561
2014-02-18,101.97,1.3707,1.6719,0.009806806
2014-02-19,102.385,1.3761,1.6679,0.009767056
2014-02-20,102.335,1.3734,1.6679,0.009771828
2014-02-21,102.355,1.372,1.6655,0.009769918
2014-02-22,,,,
2014-02-23,,,,
2014-02-24,102.56,1.374,1.6632,0.00975039
2014-02-25,102.505,1.3732,1.6654,0.009755622
2014-02-26,102.23,1.3746,1.6676,0.009781864
2014-02-27,102.375,1.3682,1.6665,0.00976801
2014-02-28,102.19,1.3708,1.669,0.009785693
2014-03-01,,,,
2014-03-02,,,,
2014-03-03,101.44,1.3776,1.6742,0.009858044
2014-03-04,101.425,1.3736,1.6664,0.009859502
2014-03-05,102.225,1.3738,1.6666,0.009782343
2014-03-06,102.345,1.3733,1.6716,0.009770873
2014-03-07,103.06,1.3864,1.6744,0.009703086
2014-03-08,,,,
2014-03-09,,,,
2014-03-10,103.185,1.3878,1.6724,0.009691331
2014-03-11,103.28,1.3878,1.6644,0.009682417
2014-03-12,102.985,1.3855,1.6618,0.009710152
2014-03-13,102.735,1.3904,1.6625,0.009733781
2014-03-14,101.815,1.3868,1.6622,0.009821736
2014-03-15,,,,
2014-03-16,,,,
2014-03-17,101.35,1.3908,1.6636,0.009866798
2014-03-18,101.85,1.3925,1.6636,0.00981836
2014-03-19,101.42,1.3932,1.6594,0.009859988
2014-03-20,102.41,1.3823,1.6538,0.009764671
2014-03-21,102.395,1.378,1.6505,0.009766102
2014-03-22,,,,
2014-03-23,,,,
2014-03-24,102.18,1.3793,1.6487,0.009786651
2014-03-25,102.225,1.3836,1.6496,0.009782343
2014-03-26,102.29,1.3827,1.6534,0.009776127
2014-03-27,102.06,1.3781,1.6576,0.009798158
2014-03-28,102.215,1.3739,1.6607,0.0097833
2014-03-29,,,,
2014-03-30,,,,
2014-03-31,102.895,1.3748,1.6641,0.009718645
2014-04-01,103.22,1.3774,1.6665,0.009688045
2014-04-02,103.63,1.3796,1.663,0.009649715
2014-04-03,103.865,1.3766,1.6624,0.009627882
2014-04-04,103.91,1.3719,1.6595,0.009623713
2014-04-05,,,,
2014-04-06,,,,
2014-04-07,103.33,1.37,1.6579,0.009677732
2014-04-08,103.115,1.3743,1.6609,0.00969791
2014-04-09,101.91,1.3793,1.6749,0.00981258
2014-04-10,102.04,1.3856,1.68,0.009800078
2014-04-11,101.465,1.3885,1.6781,0.009855615
2014-04-12,,,,
2014-04-13,,,,
2014-04-14,101.495,1.3845,1.6734,0.009852702
2014-04-15,101.875,1.3819,1.6728,0.009815951
2014-04-16,101.83,1.3815,1.6728,0.009820289
2014-04-17,102.22,1.3819,1.68,0.009782821
2014-04-18,102.405,1.3813,1.6791,0.009765148
2014-04-19,,,,
2014-04-20,,,,
2014-04-21,102.435,1.3814,1.6798,0.009762288
2014-04-22,102.64,1.3793,1.6792,0.00974279
2014-04-23,102.625,1.3808,1.6826,0.009744214
2014-04-24,102.49,1.382,1.6778,0.009757049
2014-04-25,102.265,1.3835,1.6807,0.009778517
2014-04-26,,,,
2014-04-27,,,,
2014-04-28,102.17,1.384,1.6802,0.009787609
2014-04-29,102.49,1.3852,1.681,0.009757049
2014-04-30,102.625,1.3812,1.6822,0.009744214
2014-05-01,,,,
2014-05-02,102.305,1.3869,1.6891,0.009774693
2014-05-03,,,,
2014-05-04,,,,
2014-05-05,,,,
2014-05-06,,,,
2014-05-07,101.67,1.3926,1.6973,0.009835743
2014-05-08,101.855,1.3912,1.6956,0.009817878
2014-05-09,101.595,1.3841,1.6933,0.009843004
2014-05-10,,,,
2014-05-11,,,,
2014-05-12,101.855,1.376,1.6858,0.009817878
2014-05-13,102.215,1.3757,1.6871,0.0097833
2014-05-14,102.25,1.3705,1.6829,0.009779951
2014-05-15,101.845,1.3717,1.6767,0.009818842
2014-05-16,101.525,1.3715,1.6793,0.009849791
2014-05-17,,,,
2014-05-18,,,,
2014-05-19,101.55,1.3697,1.6824,0.009847366
2014-05-20,101.475,1.3709,1.6814,0.009854644
2014-05-21,101.265,1.37,1.6836,0.00987508
2014-05-22,101.435,1.3687,1.6898,0.00985853
2014-05-23,101.775,1.3655,1.6868,0.009825596
2014-05-24,,,,
2014-05-25,,,,
2014-05-26,101.96,1.3628,1.6832,0.009807768
2014-05-27,101.92,1.3645,1.6842,0.009811617
2014-05-28,101.975,1.3637,1.681,0.009806325
2014-05-29,101.76,1.3594,1.6715,0.009827044
2014-05-30,101.735,1.3602,1.6722,0.009829459
2014-05-31,,,,
2014-06-01,,,,
2014-06-02,101.83,1.3625,1.6755,0.009820289
2014-06-03,102.4,1.3598,1.6746,0.009765625
2014-06-04,,,,
2014-06-05,102.715,1.3602,1.6738,0.009735676
2014-06-06,,,,
2014-06-07,,,,
2014-06-08,,,,
2014-06-09,102.58,1.3644,1.6805,0.009748489
2014-06-10,102.52,1.3593,1.6802,0.009754194
2014-06-11,102.325,1.3546,1.6754,0.009772783
2014-06-12,101.985,1.3532,1.6789,0.009805364
2014-06-13,101.685,1.355,1.6933,0.009834292
2014-06-14,,,,
2014-06-15,,,,
2014-06-16,101.995,1.3534,1.6976,0.009804402
2014-06-17,101.835,1.3574,1.6981,0.009819807
2014-06-18,102.175,1.3547,1.696,0.00978713
2014-06-19,101.935,1.3588,1.6989,0.009810173
2014-06-20,101.93,1.361,1.7039,0.009810654
2014-06-21,,,,
2014-06-22,,,,
2014-06-23,102.09,1.3594,1.702,0.009795279
2014-06-24,101.89,1.3603,1.703,0.009814506
2014-06-25,101.945,1.3605,1.6985,0.009809211
2014-06-26,101.81,1.363,1.6986,0.009822218
2014-06-27,101.665,1.3613,1.7026,0.009836227
2014-06-28,,,,
2014-06-29,,,,
2014-06-30,101.44,1.3645,1.7034,0.009858044
2014-07-01,101.315,1.3691,1.7108,0.009870207
2014-07-02,101.545,1.3681,1.7149,0.009847851
2014-07-03,101.785,1.3657,1.7161,0.00982463
2014-07-04,102.205,1.361,1.7153,0.009784257
2014-07-05,,,,
2014-07-06,,,,
2014-07-07,102.11,1.3588,1.7154,0.00979336
2014-07-08,101.845,1.3607,1.7133,0.009818842
2014-07-09,101.535,1.3613,1.7131,0.009848821
2014-07-10,101.615,1.3641,1.7154,0.009841067
2014-07-11,101.285,1.3606,1.7129,0.00987313
2014-07-12,,,,
2014-07-13,,,,
2014-07-14,101.38,1.3605,1.7121,0.009863878
2014-07-15,101.54,1.3621,1.7086,0.009848336
2014-07-16,101.675,1.3568,1.7141,0.009835259
2014-07-17,101.66,1.3526,1.714,0.009836711
2014-07-18,101.175,1.3521,1.7092,0.009883865
2014-07-19,,,,
2014-07-20,,,,
2014-07-21,101.355,1.3531,1.7089,0.009866311
2014-07-22,101.405,1.3525,1.707,0.009861447
2014-07-23,101.465,1.3467,1.7065,0.009855615
2014-07-24,101.525,1.3457,1.7033,0.009849791
2014-07-25,101.795,1.3464,1.6988,0.009823665
2014-07-26,,,,
2014-07-27,,,,
2014-07-28,101.775,1.3433,1.6981,0.009825596
2014-07-29,101.855,1.3438,1.6982,0.009817878
2014-07-30,102.105,1.341,1.6945,0.00979384
2014-07-31,102.87,1.3393,1.6907,0.009721007
2014-08-01,102.765,1.3389,1.689,0.00973094
2014-08-02,,,,
2014-08-03,,,,
2014-08-04,102.565,1.3426,1.6819,0.009749915
2014-08-05,102.545,1.3422,1.6862,0.009751816
2014-08-06,102.6,1.3371,1.688,0.009746589
2014-08-07,102.115,1.3383,1.6855,0.009792881
2014-08-08,102.085,1.336,1.6832,0.009795758
2014-08-09,,,,
2014-08-10,,,,
2014-08-11,102.1,1.3407,1.6779,0.009794319
2014-08-12,102.225,1.3385,1.6786,0.009782343
2014-08-13,102.28,1.3369,1.6808,0.009777083
2014-08-14,102.435,1.3362,1.6688,0.009762288
2014-08-15,,,,
2014-08-16,,,,
2014-08-17,,,,
2014-08-18,102.365,1.3389,1.6714,0.009768964
2014-08-19,102.63,1.336,1.6723,0.00974374
2014-08-20,102.915,1.332,1.6621,0.009716757
2014-08-21,103.705,1.3259,1.6596,0.009642737
2014-08-22,103.845,1.3281,1.6579,0.009629737
2014-08-23,,,,
2014-08-24,,,,
2014-08-25,104.2,1.3197,1.6547,0.009596929
2014-08-26,104.06,1.3187,1.6568,0.00960984
2014-08-27,104.09,1.3168,1.6548,0.009607071
2014-08-28,103.905,1.3193,1.6575,0.009624176
2014-08-29,103.685,1.3183,1.6588,0.009644597
2014-08-30,,,,
2014-08-31,,,,
2014-09-01,104.135,1.3134,1.6589,0.009602919
2014-09-02,104.325,1.3131,1.6612,0.00958543
2014-09-03,105.13,1.3134,1.6469,0.009512033
2014-09-04,104.84,1.3151,1.6463,0.009538344
2014-09-05,105.385,1.2941,1.6319,0.009489016
2014-09-06,,,,
2014-09-07,,,,
2014-09-08,,,,
2014-09-09,,,,
2014-09-10,,,,
2014-09-11,106.82,1.2922,1.6208,0.009361543
2014-09-12,107.055,1.2922,1.6256,0.009340993
2014-09-13,,,,
2014-09-14,,,,
2014-09-15,107.31,1.2961,1.6258,0.009318796
2014-09-16,107.135,1.2939,1.623,0.009334018
2014-09-17,107.16,1.2955,1.6262,0.00933184
2014-09-18,108.54,1.2841,1.6259,0.009213193
2014-09-19,108.78,1.2918,1.6435,0.009192866
2014-09-20,,,,
2014-09-21,,,,
2014-09-22,108.985,1.2838,1.6317,0.009175575
2014-09-23,108.775,1.285,1.637,0.009193289
2014-09-24,108.835,1.2847,1.6391,0.009188221
2014-09-25,109.215,1.2775,1.6329,0.009156251
2014-09-26,108.605,1.2758,1.6325,0.009207679
2014-09-27,,,,
2014-09-28,,,,
2014-09-29,109.455,1.2673,1.6234,0.009136175
2014-09-30,109.41,1.2691,1.6244,0.009139932
2014-10-01,109.625,1.2628,1.6213,0.009122007
2014-10-02,109.09,1.2622,1.6189,0.009166743
2014-10-03,,,,
2014-10-04,,,,
2014-10-05,,,,
2014-10-06,109.82,1.2511,1.5957,0.00910581
2014-10-07,108.8,1.2653,1.608,0.009191176
2014-10-08,107.96,1.2672,1.6098,0.00926269
2014-10-09,,,,
2014-10-10,107.895,1.2687,1.6118,0.00926827
2014-10-11,,,,
2014-10-12,,,,
2014-10-13,107.36,1.2638,1.6088,0.009314456
2014-10-14,107.015,1.2735,1.6072,0.009344484
2014-10-15,107.225,1.2645,1.5895,0.009326183
2014-10-16,106.045,1.2817,1.5993,0.009429959
2014-10-17,106.455,1.2808,1.6104,0.009393641
2014-10-18,,,,
2014-10-19,,,,
2014-10-20,107.185,1.2743,1.6085,0.009329664
2014-10-21,106.925,1.2795,1.6159,0.00935235
2014-10-22,107.045,1.2711,1.6111,0.009341866
2014-10-23,107.18,1.2647,1.6045,0.009330099
2014-10-24,108.175,1.265,1.6032,0.00924428
2014-10-25,,,,
2014-10-26,,,,
2014-10-27,108.15,1.2676,1.6094,0.009246417
2014-10-28,107.835,1.2699,1.6118,0.009273427
2014-10-29,108.115,1.2737,1.6136,0.00924941
2014-10-30,108.785,1.2635,1.6013,0.009192444
2014-10-31,109.33,1.2607,1.5994,0.00914662
2014-11-01,,,,
2014-11-02,,,,
2014-11-03,112.925,1.251,1.5976,0.008855435
2014-11-04,113.795,1.249,1.5975,0.008787732
2014-11-05,113.46,1.2554,1.6007,0.008813679
2014-11-06,114.67,1.2474,1.5965,0.008720677
2014-11-07,115.225,1.2381,1.5838,0.008678672
2014-11-08,,,,
2014-11-09,,,,
2014-11-10,114.49,1.2472,1.5887,0.008734387
2014-11-11,114.83,1.2424,1.5847,0.008708526
2014-11-12,115.865,1.2474,1.592,0.008630734
2014-11-13,115.58,1.2434,1.5769,0.008652016
2014-11-14,115.795,1.2475,1.5706,0.008635951
2014-11-15,,,,
2014-11-16,,,,
2014-11-17,116.555,1.252,1.5667,0.008579641
2014-11-18,116.685,1.2449,1.5637,0.008570082
2014-11-19,116.86,1.2531,1.5627,0.008557248
2014-11-20,118.15,1.2543,1.5675,0.008463817
2014-11-21,118.3,1.254,1.5689,0.008453085
2014-11-22,,,,
2014-11-23,,,,
2014-11-24,117.93,1.2369,1.565,0.008479607
2014-11-25,118.35,1.2438,1.5705,0.008449514
2014-11-26,117.925,1.2473,1.5707,0.008479966
2014-11-27,117.615,1.2505,1.5792,0.008502317
2014-11-28,117.91,1.2462,1.5723,0.008481045
2014-11-29,,,,
2014-11-30,,,,
2014-12-01,118.78,1.2447,1.5633,0.008418926
2014-12-02,118.265,1.2473,1.5736,0.008455587
2014-12-03,119.225,1.2384,1.5639,0.008387503
2014-12-04,119.805,1.2314,1.5686,0.008346897
2014-12-05,119.815,1.2382,1.5677,0.0083462
2014-12-06,,,,
2014-12-07,,,,
2014-12-08,121.76,1.2287,1.5565,0.008212878
2014-12-09,120.55,1.2317,1.5655,0.008295313
2014-12-10,119.65,1.2379,1.5674,0.00835771
2014-12-11,117.925,1.2445,1.5717,0.008479966
2014-12-12,118.92,1.2404,1.5731,0.008409014
2014-12-13,,,,
2014-12-14,,,,
2014-12-15,118.305,1.2474,1.5733,0.008452728
2014-12-16,117.755,1.2444,1.5643,0.008492208
2014-12-17,116.545,1.2511,1.5749,0.008580377
2014-12-18,118.99,1.2334,1.5572,0.008404068
2014-12-19,118.925,1.2292,1.5672,0.008408661
2014-12-20,,,,
2014-12-21,,,,
2014-12-22,119.54,1.2221,1.5624,0.008365401
2014-12-23,120.125,1.2227,1.5583,0.008324662
2014-12-24,120.73,1.2171,1.5518,0.008282945
2014-12-25,,,,
2014-12-26,120.27,1.2214,1.556,0.008314625
2014-12-27,,,,
2014-12-28,,,,
2014-12-29,120.39,1.2175,1.5556,0.008306338
2014-12-30,120.68,1.2156,1.5518,0.008286377
2014-12-31,119.46,1.2159,1.5561,0.008371003
2015-01-01,,,,
2015-01-02,119.83,1.2102,1.5579,0.008345156
2015-01-03,,,,
2015-01-04,,,,
2015-01-05,120.505,1.1944,1.528,0.008298411
2015-01-06,119.37,1.1933,1.5252,0.008377314
2015-01-07,118.54,1.1878,1.5144,0.008435971
2015-01-08,119.295,1.1833,1.5106,0.008382581
2015-01-09,119.78,1.1788,1.5079,0.008348639
2015-01-10,,,,
2015-01-11,,,,
2015-01-12,118.29,1.1861,1.5183,0.0084538
2015-01-13,118.385,1.183,1.5169,0.008447016
2015-01-14,117.815,1.1777,1.5165,0.008487884
2015-01-15,117.27,1.1789,1.5236,0.00852733
2015-01-16,116.41,1.1634,1.519,0.008590327
2015-01-17,,,,
2015-01-18,,,,
2015-01-19,117.495,1.1564,1.5137,0.008511
2015-01-20,117.74,1.1604,1.5101,0.00849329
2015-01-21,118.665,1.1556,1.5148,0.008427085
2015-01-22,117.955,1.1609,1.514,0.008477809
2015-01-23,118.665,1.1366,1.5014,0.008427085
2015-01-24,,,,
2015-01-25,,,,
2015-01-26,117.63,1.1144,1.5016,0.008501233
2015-01-27,118.44,1.1236,1.5084,0.008443094
2015-01-28,117.755,1.1371,1.5184,0.008492208
2015-01-29,117.445,1.128,1.5143,0.008514624
2015-01-30,118.39,1.1328,1.5076,0.008446659
2015-01-31,,,,
2015-02-01,,,,
2015-02-02,117.105,1.1308,1.508,0.008539345
2015-02-03,117.625,1.1343,1.5033,0.008501594
2015-02-04,117.545,1.1468,1.5158,0.00850738
2015-02-05,117.255,1.1332,1.5184,0.008528421
2015-02-06,117.505,1.1472,1.5332,0.008510276
2015-02-07,,,,
2015-02-08,,,,
2015-02-09,119.05,1.1312,1.5234,0.008399832
2015-02-10,118.63,1.1326,1.5218,0.008429571
2015-02-11,119.435,1.132,1.5261,0.008372755
2015-02-12,120.285,1.1325,1.5241,0.008313589
2015-02-13,119.115,1.1406,1.5387,0.008395248
2015-02-14,,,,
2015-02-15,,,,
2015-02-16,118.67,1.1396,1.5406,0.00842673
2015-02-17,118.445,1.1345,1.5359,0.008442737
2015-02-18,,,,
2015-02-19,,,,
2015-02-20,,,,
2015-02-21,,,,
2015-02-22,,,,
2015-02-23,119.06,1.1379,1.539,0.008399126
2015-02-24,118.855,1.1336,1.5456,0.008413613
2015-02-25,118.97,1.1338,1.5449,0.00840548
2015-02-26,118.85,1.1365,1.553,0.008413967
2015-02-27,119.385,1.1196,1.5412,0.008376262
2015-02-28,,,,
2015-03-01,,,,
2015-03-02,119.715,1.118,1.5427,0.008353172
2015-03-03,120.185,1.1182,1.536,0.008320506
2015-03-04,119.69,1.1181,1.5361,0.008354917
2015-03-05,119.68,1.1082,1.5267,0.008355615
2015-03-06,120.105,1.1032,1.525,0.008326048
2015-03-07,,,,
2015-03-08,,,,
2015-03-09,120.73,1.0841,1.506,0.008282945
2015-03-10,121.37,1.0845,1.5113,0.008239268
2015-03-11,121.065,1.0697,1.5071,0.008260026
2015-03-12,121.435,1.0549,1.4931,0.008234858
2015-03-13,121.345,1.0625,1.4891,0.008240966
2015-03-14,,,,
2015-03-15,,,,
2015-03-16,121.345,1.0498,1.475,0.008240966
2015-03-17,121.385,1.057,1.4825,0.00823825
2015-03-18,121.345,1.0593,1.4745,0.008240966
2015-03-19,120.23,1.0833,1.4944,0.008317392
2015-03-20,120.805,1.0663,1.4759,0.008277803
2015-03-21,,,,
2015-03-22,,,,
2015-03-23,120.04,1.0836,1.4961,0.008330556
2015-03-24,119.605,1.0961,1.4969,0.008360854
2015-03-25,119.755,1.0915,1.4846,0.008350382
2015-03-26,119.475,1.0967,1.4884,0.008369952
2015-03-27,119.205,1.088,1.4852,0.00838891
2015-03-28,,,,
2015-03-29,,,,
2015-03-30,119.225,1.0887,1.4898,0.008387503
2015-03-31,120.075,1.083,1.4808,0.008328128
2015-04-01,120.015,1.0739,1.4828,0.008332292
2015-04-02,119.665,1.0766,1.4826,0.008356662
2015-04-03,119.735,1.0875,1.4832,0.008351777
2015-04-04,,,,
2015-04-05,,,,
2015-04-06,118.905,1.1008,1.4925,0.008410075
2015-04-07,119.5,1.0932,1.4891,0.008368201
2015-04-08,120.285,1.0823,1.4818,0.008313589
2015-04-09,120.12,1.0784,1.4878,0.008325008
